0,3,1,2
0.01,3.01178,0.963929,2
0.02,3.02313,0.927719,2
0.03,3.03405,0.891375,2
0.04,3.04453,0.854904,2
0.05,3.05457,0.818309,2
0.06,3.06417,0.781596,2
0.07,3.07332,0.74477,2
0.08,3.08204,0.707838,2
0.09,3.09031,0.670803,2
0.1,3.09814,0.633672,2
0.11,3.10552,0.59645,2
0.12,3.11245,0.559141,2
0.13,3.11894,0.521753,2
0.14,3.12497,0.484289,2
0.15,3.13056,0.446755,2
0.16,3.1357,0.409157,2
0.17,3.14038,0.3715,2
0.18,3.14461,0.33379,2
0.19,3.14839,0.296031,2
0.2,3.15172,0.25823,2
0.21,3.15459,0.220392,2
0.22,3.15701,0.182522,2
0.23,3.15897,0.144625,2
0.24,3.16048,0.106708,2
0.25,3.16153,0.0687759,2
0.26,3.16213,0.0308335,2
0.27,3.16227,-0.00711338,2
0.28,3.16196,-0.0450592,2
0.29,3.16119,-0.0829985,2
0.3,3.15996,-0.120926,2
0.31,3.15829,-0.158836,2
0.32,3.15615,-0.196723,2
0.33,3.15356,-0.234582,2
0.34,3.15052,-0.272407,2
0.35,3.14703,-0.310192,2
0.36,3.14308,-0.347934,2
0.37,3.13868,-0.385625,2
0.38,3.13382,-0.42326,2
0.39,3.12852,-0.460834,2
0.4,3.12276,-0.498343,2
0.41,3.11656,-0.535779,2
0.42,3.10991,-0.573138,2
0.43,3.1028,-0.610415,2
0.44,3.09526,-0.647604,2
0.45,3.08726,-0.684699,2
0.46,3.07882,-0.721696,2
0.47,3.06994,-0.758589,2
0.48,3.06062,-0.795373,2
0.49,3.05085,-0.832042,2
0.5,3.04065,-0.868592,2
0.51,3.03001,-0.905016,2
0.52,3.01893,-0.94131,2
0.53,3.00742,-0.977469,2
0.54,2.99547,-1.01349,2
0.55,2.98309,-1.04936,2
0.56,2.97029,-1.08508,2
0.57,2.95705,-1.12064,2
0.58,2.94339,-1.15605,2
0.59,2.92931,-1.19128,2
0.6,2.9148,-1.22635,2
0.61,2.89988,-1.26124,2
0.62,2.88453,-1.29594,2
0.63,2.86877,-1.33046,2
0.64,2.8526,-1.36479,2
0.65,2.83602,-1.39892,2
0.66,2.81903,-1.43286,2
0.67,2.80163,-1.46658,2
0.68,2.78383,-1.50009,2
0.69,2.76563,-1.53339,2
0.7,2.74703,-1.56647,2
0.71,2.72804,-1.59932,2
0.72,2.70865,-1.63194,2
0.73,2.68887,-1.66432,2
0.74,2.66871,-1.69647,2
0.75,2.64816,-1.72837,2
0.76,2.62723,-1.76002,2
0.77,2.60592,-1.79142,2
0.78,2.58423,-1.82256,2
0.79,2.56218,-1.85344,2
0.8,2.53975,-1.88405,2
0.81,2.51696,-1.9144,2
0.82,2.49381,-1.94446,2
0.83,2.47029,-1.97425,2
0.839999,2.44643,-2.00375,2
0.849999,2.42221,-2.03296,2
0.859999,2.39764,-2.06188,2
0.869999,2.37272,-2.0905,2
0.879999,2.34747,-2.11882,2
0.889999,2.32187,-2.14684,2
0.899999,2.29594,-2.17455,2
0.909999,2.26968,-2.20194,2
0.919999,2.2431,-2.22902,2
0.929999,2.21619,-2.25577,2
0.939999,2.18896,-2.2822,2
0.949999,2.16142,-2.30831,2
0.959999,2.13356,-2.33408,2
0.969999,2.1054,-2.35951,2
0.979999,2.07694,-2.3846,2
0.989999,2.04817,-2.40936,2
0.999999,2.01911,-2.43376,2
1.01,1.98976,-2.45781,2
1.02,1.96013,-2.48151,2
1.03,1.93021,-2.50485,2
1.04,1.90001,-2.52784,2
1.05,1.86954,-2.55045,2
1.06,1.8388,-2.5727,2
1.07,1.8078,-2.59458,2
1.08,1.77653,-2.61609,2
1.09,1.74501,-2.63722,2
1.1,1.71324,-2.65797,2
1.11,1.68122,-2.67834,2
1.12,1.64896,-2.69832,2
1.13,1.61647,-2.71791,2
1.14,1.58373,-2.73711,2
1.15,1.55078,-2.75592,2
1.16,1.51759,-2.77433,2
1.17,1.48419,-2.79234,2
1.18,1.45058,-2.80995,2
1.19,1.41676,-2.82715,2
1.2,1.38273,-2.84395,2
1.21,1.3485,-2.86034,2
1.22,1.31408,-2.87631,2
1.23,1.27947,-2.89188,2
1.24,1.24468,-2.90702,2
1.25,1.20971,-2.92175,2
1.26,1.17456,-2.93605,2
1.27,1.13924,-2.94994,2
1.28,1.10376,-2.96339,2
1.29,1.06812,-2.97643,2
1.3,1.03233,-2.98903,2
1.31,0.996388,-3.0012,2
1.32,0.960303,-3.01294,2
1.33,0.924079,-3.02425,2
1.34,0.887723,-3.03512,2
1.35,0.851238,-3.04555,2
1.36,0.814631,-3.05555,2
1.37,0.777907,-3.0651,2
1.38,0.74107,-3.07422,2
1.39,0.704127,-3.08289,2
1.4,0.667083,-3.09112,2
1.41,0.629942,-3.0989,2
1.42,0.592711,-3.10623,2
1.43,0.555394,-3.11312,2
1.44,0.517998,-3.11956,2
1.45,0.480527,-3.12555,2
1.46,0.442986,-3.1311,2
1.47,0.405382,-3.13619,2
1.48,0.36772,-3.14083,2
1.49,0.330004,-3.14501,2
1.5,0.292241,-3.14874,2
1.51,0.254436,-3.15203,2
1.52,0.216594,-3.15485,2
1.53,0.178722,-3.15722,2
1.54,0.140823,-3.15914,2
1.55,0.102904,-3.1606,2
1.56,0.0649703,-3.16161,2
1.57,0.0270272,-3.16216,2
1.58,-0.0109198,-3.16226,2
1.59,-0.0488652,-3.1619,2
1.6,-0.0868036,-3.16109,2
1.61,-0.124729,-3.15982,2
1.62,-0.162637,-3.15809,2
1.63,-0.200522,-3.15591,2
1.64,-0.238377,-3.15328,2
1.65,-0.276199,-3.15019,2
1.66,-0.31398,-3.14665,2
1.67,-0.351717,-3.14266,2
1.68,-0.389402,-3.13821,2
1.69,-0.427032,-3.13331,2
1.7,-0.4646,-3.12796,2
1.71,-0.502101,-3.12216,2
1.72,-0.53953,-3.11591,2
1.73,-0.576881,-3.10921,2
1.74,-0.614149,-3.10207,2
1.75,-0.651329,-3.09447,2
1.76,-0.688415,-3.08644,2
1.77,-0.725402,-3.07795,2
1.78,-0.762284,-3.06903,2
1.79,-0.799057,-3.05966,2
1.8,-0.835714,-3.04985,2
1.81,-0.872251,-3.0396,2
1.82,-0.908663,-3.02892,2
1.83,-0.944943,-3.01779,2
1.84,-0.981088,-3.00624,2
1.85,-1.01709,-2.99425,2
1.86,-1.05295,-2.98183,2
1.87,-1.08865,-2.96898,2
1.88,-1.1242,-2.9557,2
1.89,-1.15959,-2.942,2
1.9,-1.19481,-2.92787,2
1.91,-1.22986,-2.91332,2
1.92,-1.26473,-2.89836,2
1.93,-1.29941,-2.88297,2
1.94,-1.33392,-2.86717,2
1.95,-1.36823,-2.85096,2
1.96,-1.40234,-2.83433,2
1.97,-1.43625,-2.8173,2
1.98,-1.46995,-2.79986,2
1.99,-1.50344,-2.78202,2
2,-1.53672,-2.76378,2
2.01,-1.56977,-2.74514,2
2.02,-1.6026,-2.72611,2
2.03,-1.6352,-2.70668,2
2.04,-1.66756,-2.68687,2
2.05,-1.69968,-2.66666,2
2.06,-1.73156,-2.64607,2
2.07,-1.76318,-2.62511,2
2.08,-1.79456,-2.60376,2
2.09,-1.82567,-2.58204,2
2.1,-1.85653,-2.55994,2
2.11,-1.88711,-2.53748,2
2.12,-1.91742,-2.51465,2
2.13,-1.94746,-2.49146,2
2.14,-1.97722,-2.46792,2
2.15,-2.00669,-2.44401,2
2.16,-2.03587,-2.41976,2
2.17,-2.06476,-2.39515,2
2.18,-2.09335,-2.3702,2
2.19,-2.12165,-2.34491,2
2.2,-2.14963,-2.31929,2
2.21,-2.17731,-2.29332,2
2.22,-2.20467,-2.26703,2
2.23,-2.23171,-2.24041,2
2.24,-2.25844,-2.21347,2
2.25,-2.28484,-2.18621,2
2.26,-2.31091,-2.15864,2
2.27,-2.33664,-2.13075,2
2.28,-2.36204,-2.10256,2
2.29,-2.3871,-2.07406,2
2.3,-2.41182,-2.04527,2
2.31,-2.43619,-2.01618,2
2.32,-2.46021,-1.9868,2
2.33,-2.48387,-1.95714,2
2.34,-2.50718,-1.92719,2
2.35,-2.53012,-1.89697,2
2.36,-2.5527,-1.86647,2
2.37,-2.57492,-1.8357,2
2.38,-2.59676,-1.80467,2
2.39,-2.61823,-1.77338,2
2.4,-2.63932,-1.74184,2
2.41,-2.66003,-1.71004,2
2.42,-2.68036,-1.678,2
2.43,-2.7003,-1.64571,2
2.44,-2.71985,-1.61319,2
2.45,-2.73902,-1.58044,2
2.46,-2.75778,-1.54746,2
2.47,-2.77615,-1.51425,2
2.48,-2.79413,-1.48083,2
2.49,-2.81169,-1.4472,2
2.5,-2.82886,-1.41335,2
2.51,-2.84561,-1.37931,2
2.52,-2.86196,-1.34506,2
2.53,-2.87789,-1.31062,2
2.54,-2.89341,-1.27599,2
2.55,-2.90852,-1.24118,2
2.56,-2.9232,-1.20619,2
2.57,-2.93747,-1.17102,2
2.58,-2.95131,-1.13569,2
2.59,-2.96472,-1.10019,2
2.6,-2.97771,-1.06454,2
2.61,-2.99027,-1.02873,2
2.62,-3.0024,-0.992775,2
2.63,-3.0141,-0.956676,2
2.64,-3.02536,-0.920438,2
2.65,-3.03619,-0.884069,2
2.66,-3.04658,-0.847572,2
2.67,-3.05653,-0.810953,2
2.68,-3.06604,-0.774217,2
2.69,-3.07511,-0.737369,2
2.7,-3.08373,-0.700416,2
2.71,-3.09192,-0.663362,2
2.72,-3.09965,-0.626212,2
2.73,-3.10695,-0.588972,2
2.74,-3.11379,-0.551647,2
2.75,-3.12019,-0.514243,2
2.76,-3.12613,-0.476764,2
2.77,-3.13163,-0.439217,2
2.78,-3.13667,-0.401607,2
2.79,-3.14127,-0.363939,2
2.8,-3.14541,-0.326218,2
2.81,-3.14909,-0.288451,2
2.82,-3.15233,-0.250642,2
2.83,-3.15511,-0.212797,2
2.84,-3.15744,-0.174921,2
2.85,-3.15931,-0.13702,2
2.86,-3.16072,-0.0990995,2
2.87,-3.16169,-0.0611646,2
2.88,-3.16219,-0.0232209,2
2.89,-3.16224,0.0147262,2
2.9,-3.16184,0.0526712,2
2.91,-3.16098,0.0906085,2
2.92,-3.15966,0.128533,2
2.93,-3.15789,0.166439,2
2.94,-3.15567,0.20432,2
2.95,-3.15299,0.242173,2
2.96,-3.14986,0.27999,2
2.97,-3.14627,0.317768,2
2.98,-3.14223,0.355499,2
2.99,-3.13774,0.393179,2
3,-3.1328,0.430803,2
3.01,-3.1274,0.468365,2
3.02,-3.12156,0.505859,2
3.03,-3.11526,0.54328,2
3.04,-3.10852,0.580623,2
3.05,-3.10133,0.617883,2
3.06,-3.09369,0.655053,2
3.07,-3.0856,0.69213,2
3.08,-3.07708,0.729106,2
3.09,-3.06811,0.765978,2
3.1,-3.05869,0.802739,2
3.11,-3.04884,0.839385,2
3.12,-3.03855,0.875909,2
3.13,-3.02782,0.912308,2
3.14,-3.01665,0.948575,2
3.15,-3.00505,0.984706,2
3.16,-2.99302,1.02069,2
3.17,-2.98056,1.05654,2
3.18,-2.96767,1.09223,2
3.19,-2.95435,1.12776,2
3.2,-2.9406,1.16313,2
3.21,-2.92643,1.19833,2
3.22,-2.91184,1.23336,2
3.23,-2.89683,1.26821,2
3.24,-2.8814,1.30288,2
3.25,-2.86556,1.33737,2
3.26,-2.84931,1.37166,2
3.27,-2.83264,1.40575,2
3.28,-2.81557,1.43964,2
3.29,-2.79809,1.47332,2
3.3,-2.78021,1.50679,2
3.31,-2.76193,1.54004,2
3.32,-2.74325,1.57308,2
3.33,-2.72418,1.60588,2
3.34,-2.70471,1.63845,2
3.35,-2.68486,1.67079,2
3.36,-2.66461,1.70289,2
3.37,-2.64399,1.73474,2
3.38,-2.62298,1.76634,2
3.39,-2.6016,1.79769,2
3.4,-2.57984,1.82878,2
3.41,-2.55771,1.85961,2
3.42,-2.53521,1.89016,2
3.43,-2.51234,1.92045,2
3.44,-2.48912,1.95046,2
3.45,-2.46553,1.98019,2
3.46,-2.4416,2.00963,2
3.47,-2.4173,2.03878,2
3.48,-2.39267,2.06764,2
3.49,-2.36768,2.09621,2
3.5,-2.34236,2.12447,2
3.51,-2.3167,2.15242,2
3.52,-2.2907,2.18007,2
3.53,-2.26438,2.2074,2
3.54,-2.23772,2.23441,2
3.55,-2.21075,2.2611,2
3.56,-2.18346,2.28747,2
3.57,-2.15585,2.3135,2
3.58,-2.12794,2.33921,2
3.59,-2.09971,2.36457,2
3.6,-2.07119,2.3896,2
3.61,-2.04237,2.41428,2
3.62,-2.01325,2.43861,2
3.63,-1.98384,2.4626,2
3.64,-1.95415,2.48622,2
3.65,-1.92417,2.50949,2
3.66,-1.89392,2.5324,2
3.67,-1.8634,2.55495,2
3.68,-1.8326,2.57712,2
3.69,-1.80155,2.59893,2
3.7,-1.77023,2.62036,2
3.71,-1.73866,2.64141,2
3.72,-1.70684,2.66209,2
3.73,-1.67477,2.68238,2
3.74,-1.64246,2.70228,2
3.75,-1.60992,2.72179,2
3.76,-1.57714,2.74092,2
3.77,-1.54414,2.75965,2
3.78,-1.51091,2.77798,2
3.79,-1.47747,2.79591,2
3.8,-1.44381,2.81343,2
3.81,-1.40995,2.83056,2
3.82,-1.37588,2.84727,2
3.83,-1.34161,2.86358,2
3.84,-1.30715,2.87947,2
3.85,-1.27251,2.89495,2
3.86,-1.23768,2.91001,2
3.87,-1.20267,2.92465,2
3.88,-1.16749,2.93887,2
3.89,-1.13214,2.95267,2
3.9,-1.09663,2.96604,2
3.91,-1.06095,2.97899,2
3.92,-1.02513,2.99151,2
3.93,-0.98916,3.00359,2
3.94,-0.953047,3.01524,2
3.95,-0.916796,3.02646,2
3.96,-0.880413,3.03725,2
3.97,-0.843904,3.04759,2
3.98,-0.807273,3.0575,2
3.99,-0.770526,3.06697,2
4,-0.733667,3.07599,2
4.01,-0.696704,3.08458,2
4.02,-0.659639,3.09271,2
4.03,-0.62248,3.10041,2
4.04,-0.585231,3.10765,2
4.05,-0.547898,3.11445,2
4.06,-0.510486,3.1208,2
4.07,-0.473001,3.1267,2
4.08,-0.435447,3.13215,2
4.09,-0.397831,3.13715,2
4.1,-0.360157,3.1417,2
4.11,-0.322432,3.1458,2
4.12,-0.28466,3.14944,2
4.13,-0.246847,3.15263,2
4.14,-0.208999,3.15536,2
4.15,-0.17112,3.15764,2
4.16,-0.133217,3.15947,2
4.17,-0.0952949,3.16084,2
4.18,-0.0573588,3.16176,2
4.19,-0.0194145,3.16222,2
4.2,0.0185326,3.16222,2
4.21,0.056477,3.16177,2
4.22,0.0944133,3.16087,2
4.23,0.132336,3.15951,2
4.24,0.17024,3.15769,2
4.25,0.208119,3.15542,2
4.26,0.245968,3.1527,2
4.27,0.283782,3.14952,2
4.28,0.321555,3.14589,2
4.29,0.359281,3.1418,2
4.3,0.396956,3.13726,2
4.31,0.434574,3.13227,2
4.32,0.472129,3.12683,2
4.33,0.509616,3.12094,2
4.34,0.54703,3.1146,2
4.35,0.584365,3.10782,2
4.36,0.621615,3.10058,2
4.37001,0.658777,3.0929,2
4.38001,0.695843,3.08477,2
4.39001,0.732809,3.0762,2
4.40001,0.76967,3.06718,2
4.41001,0.80642,3.05773,2
4.42001,0.843054,3.04783,2
4.43001,0.879566,3.03749,2
4.44001,0.915952,3.02672,2
4.45001,0.952206,3.01551,2
4.46001,0.988322,3.00387,2
4.47001,1.0243,2.99179,2
4.48001,1.06012,2.97928,2
4.49001,1.0958,2.96635,2
4.50001,1.13131,2.95299,2
4.51001,1.16667,2.9392,2
4.52001,1.20185,2.92499,2
4.53001,1.23687,2.91035,2
4.54001,1.2717,2.8953,2
4.55001,1.30635,2.87983,2
4.56001,1.34081,2.86395,2
4.57001,1.37508,2.84766,2
4.58001,1.40916,2.83095,2
4.59001,1.44303,2.81384,2
4.60001,1.47669,2.79632,2
4.61001,1.51014,2.7784,2
4.62001,1.54337,2.76008,2
4.63001,1.57638,2.74136,2
4.64001,1.60916,2.72224,2
4.65001,1.64171,2.70274,2
4.66001,1.67402,2.68284,2
4.67001,1.7061,2.66256,2
4.68001,1.73792,2.6419,2
4.69001,1.7695,2.62085,2
4.70001,1.80082,2.59943,2
4.71001,1.83188,2.57763,2
4.72001,1.86268,2.55547,2
4.73001,1.89321,2.53293,2
4.74001,1.92347,2.51003,2
4.75001,1.95345,2.48677,2
4.76001,1.98315,2.46315,2
4.77001,2.01257,2.43917,2
4.78001,2.04169,2.41485,2
4.79001,2.07052,2.39018,2
4.80001,2.09905,2.36516,2
4.81002,2.12728,2.3398,2
4.82002,2.15521,2.3141,2
4.83002,2.18282,2.28808,2
4.84002,2.21012,2.26172,2
4.85002,2.2371,2.23503,2
4.86002,2.26376,2.20803,2
4.87002,2.29009,2.1807,2
4.88002,2.3161,2.15307,2
4.89002,2.34177,2.12512,2
4.90002,2.3671,2.09687,2
4.91002,2.39209,2.06831,2
4.92002,2.41674,2.03946,2
4.93002,2.44103,2.01031,2
4.94002,2.46498,1.98087,2
4.95002,2.48857,1.95115,2
4.96002,2.51181,1.92115,2
4.97002,2.53468,1.89087,2
4.98002,2.55719,1.86032,2
4.99002,2.57933,1.8295,2
5.00002,2.6011,1.79842,2
5.01002,2.62249,1.76707,2
5.02002,2.6435,1.73548,2
5.03002,2.66414,1.70363,2
5.04002,2.68439,1.67154,2
5.05002,2.70426,1.63921,2
5.06002,2.72373,1.60664,2
5.07002,2.74281,1.57384,2
5.08002,2.7615,1.54081,2
5.09002,2.77979,1.50757,2
5.10002,2.79768,1.4741,2
5.11002,2.81517,1.44042,2
5.12002,2.83225,1.40654,2
5.13002,2.84893,1.37245,2
5.14002,2.86519,1.33817,2
5.15002,2.88104,1.30369,2
5.16002,2.89648,1.26902,2
5.17002,2.9115,1.23417,2
5.18002,2.9261,1.19915,2
5.19002,2.94028,1.16395,2
5.20002,2.95403,1.12858,2
5.21002,2.96736,1.09305,2
5.22002,2.98026,1.05737,2
5.23002,2.99274,1.02153,2
5.24003,3.00478,0.985544,2
5.25003,3.01639,0.949417,2
5.26003,3.02757,0.913152,2
5.27003,3.03831,0.876757,2
5.28003,3.04861,0.840235,2
5.29003,3.05847,0.803592,2
5.30003,3.06789,0.766833,2
5.31003,3.07687,0.729964,2
5.32003,3.08541,0.69299,2
5.33003,3.09351,0.655916,2
5.34003,3.10115,0.618748,2
5.35003,3.10835,0.58149,2
5.36003,3.11511,0.544149,2
5.37003,3.12141,0.506729,2
5.38003,3.12727,0.469237,2
5.39003,3.13268,0.431677,2
5.40003,3.13763,0.394055,2
5.41003,3.14213,0.356376,2
5.42003,3.14618,0.318645,2
5.43003,3.14978,0.280869,2
5.44003,3.15292,0.243052,2
5.45003,3.15561,0.205201,2
5.46003,3.15785,0.167319,2
5.47003,3.15963,0.129414,2
5.48003,3.16095,0.0914901,2
5.49003,3.16182,0.053553,2
5.50003,3.16224,0.0156081,2
5.51003,3.1622,-0.0223389,2
5.52003,3.1617,-0.0602828,2
5.53003,3.16075,-0.098218,2
5.54003,3.15935,-0.136139,2
5.55003,3.15748,-0.17404,2
5.56003,3.15517,-0.211917,2
5.57003,3.1524,-0.249763,2
5.58003,3.14917,-0.287573,2
5.59003,3.1455,-0.325341,2
5.60003,3.14137,-0.363063,2
5.61003,3.13678,-0.400732,2
5.62003,3.13175,-0.438344,2
5.63003,3.12626,-0.475892,2
5.64003,3.12033,-0.513372,2
5.65003,3.11394,-0.550778,2
5.66003,3.10711,-0.588105,2
5.67003,3.09983,-0.625347,2
5.68004,3.0921,-0.662499,2
5.69004,3.08393,-0.699556,2
5.70004,3.07531,-0.736512,2
5.71004,3.06625,-0.773362,2
5.72004,3.05675,-0.8101,2
5.73004,3.04681,-0.846722,2
5.74004,3.03643,-0.883222,2
5.75004,3.02561,-0.919595,2
5.76004,3.01436,-0.955835,2
5.77004,3.00268,-0.991938,2
5.78004,2.99056,-1.0279,2
5.79004,2.97801,-1.06371,2
5.80004,2.96503,-1.09937,2
5.81004,2.95162,-1.13487,2
5.82004,2.93779,-1.17021,2
5.83004,2.92354,-1.20537,2
5.84004,2.90886,-1.24037,2
5.85004,2.89377,-1.27518,2
5.86004,2.87826,-1.30982,2
5.87004,2.86234,-1.34426,2
5.88004,2.846,-1.37851,2
5.89004,2.82925,-1.41256,2
5.90004,2.8121,-1.44641,2
5.91004,2.79454,-1.48005,2
5.92004,2.77658,-1.51348,2
5.93004,2.75822,-1.54669,2
5.94004,2.73946,-1.57967,2
5.95004,2.7203,-1.61243,2
5.96004,2.70076,-1.64496,2
5.97004,2.68083,-1.67725,2
5.98004,2.66051,-1.7093,2
5.99004,2.6398,-1.7411,2
6.00004,2.61872,-1.77265,2
6.01004,2.59726,-1.80395,2
6.02004,2.57543,-1.83499,2
6.03004,2.55322,-1.86576,2
6.04004,2.53065,-1.89626,2
6.05004,2.50771,-1.92649,2
6.06004,2.48442,-1.95644,2
6.07004,2.46076,-1.98612,2
6.08004,2.43675,-2.0155,2
6.09004,2.41239,-2.0446,2
6.10004,2.38768,-2.0734,2
6.11004,2.36263,-2.1019,2
6.12005,2.33724,-2.1301,2
6.13005,2.31151,-2.15799,2
6.14005,2.28545,-2.18557,2
6.15005,2.25906,-2.21284,2
6.16005,2.23234,-2.23979,2
6.17005,2.2053,-2.26642,2
6.18005,2.17795,-2.29272,2
6.19005,2.15028,-2.31869,2
6.20005,2.1223,-2.34432,2
6.21005,2.09402,-2.36962,2
6.22005,2.06543,-2.39458,2
6.23005,2.03655,-2.41919,2
6.24005,2.00737,-2.44345,2
6.25005,1.97791,-2.46736,2
6.26005,1.94816,-2.49092,2
6.27005,1.91812,-2.51412,2
6.28005,1.88782,-2.53696,2
6.29005,1.85724,-2.55943,2
6.30005,1.82639,-2.58153,2
6.31005,1.79528,-2.60326,2
6.32005,1.76392,-2.62461,2
6.33005,1.7323,-2.64559,2
6.34005,1.70042,-2.66619,2
6.35005,1.66831,-2.6864,2
6.36005,1.63595,-2.70623,2
6.37005,1.60336,-2.72566,2
6.38005,1.57054,-2.74471,2
6.39005,1.53749,-2.76335,2
6.40005,1.50422,-2.7816,2
6.41005,1.47073,-2.79945,2
6.42005,1.43703,-2.8169,2
6.43005,1.40313,-2.83394,2
6.44005,1.36902,-2.85058,2
6.45005,1.33472,-2.8668,2
6.46005,1.30022,-2.88261,2
6.47005,1.26553,-2.898,2
6.48005,1.23067,-2.91298,2
6.49005,1.19562,-2.92754,2
6.50005,1.16041,-2.94167,2
6.51005,1.12503,-2.95539,2
6.52005,1.08948,-2.96867,2
6.53005,1.05378,-2.98153,2
6.54005,1.01793,-2.99396,2
6.55006,0.981926,-3.00596,2
6.56006,0.945785,-3.01753,2
6.57006,0.909507,-3.02866,2
6.58006,0.873099,-3.03936,2
6.59006,0.836565,-3.04962,2
6.60006,0.79991,-3.05944,2
6.61006,0.76314,-3.06881,2
6.62006,0.72626,-3.07775,2
6.63006,0.689276,-3.08624,2
6.64006,0.652192,-3.09429,2
6.65006,0.615014,-3.1019,2
6.66006,0.577748,-3.10905,2
6.67006,0.540399,-3.11576,2
6.68006,0.502972,-3.12202,2
6.69006,0.465472,-3.12783,2
6.70006,0.427906,-3.13319,2
6.71006,0.390277,-3.1381,2
6.72006,0.352593,-3.14256,2
6.73006,0.314858,-3.14656,2
6.74006,0.277077,-3.15012,2
6.75006,0.239257,-3.15321,2
6.76006,0.201402,-3.15586,2
6.77006,0.163518,-3.15805,2
6.78006,0.125611,-3.15978,2
6.79006,0.0876852,-3.16106,2
6.80006,0.0497471,-3.16189,2
6.81006,0.0118017,-3.16226,2
6.82006,-0.0261453,-3.16217,2
6.83006,-0.0640885,-3.16163,2
6.84006,-0.102023,-3.16063,2
6.85006,-0.139942,-3.15918,2
6.86006,-0.177841,-3.15727,2
6.87006,-0.215715,-3.15491,2
6.88006,-0.253557,-3.1521,2
6.89006,-0.291363,-3.14883,2
6.90006,-0.329127,-3.1451,2
6.91006,-0.366844,-3.14093,2
6.92006,-0.404508,-3.1363,2
6.93006,-0.442113,-3.13122,2
6.94006,-0.479655,-3.12569,2
6.95006,-0.517128,-3.11971,2
6.96006,-0.554526,-3.11328,2
6.97006,-0.591845,-3.1064,2
6.98006,-0.629078,-3.09907,2
